"","위도","경도","공장규모","종업원수","중분류항목명","예상세탁량"
"260",36.368784404,127.4167520119,"소기업",7,"기타 기계 및 장비 제조업",4.33021116256714
"261",36.4275684564,127.4205656118,"소기업",6,"전기장비 제조업",4.33021116256714
"262",36.3532551585,127.4107068034,"소기업",4,"금속 가공제품 제조업; 기계 및 가구 제외",4.33021116256714
"263",36.4385192166,127.4097510373,"소기업",8,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4.33021116256714
"264",36.3058736278,127.4489277286,"소기업",6,"전기장비 제조업",4.33021116256714
"265",36.4427992023,127.4011500678,"소기업",17,"전기장비 제조업",4.33021116256714
"266",36.3977847133,127.3934036747,"소기업",3,"의료, 정밀, 광학 기기 및 시계 제조업",4.33021116256714
"267",36.4157588404,127.4096682443,"소기업",35,"의료용 물질 및 의약품 제조업",12.6512308120728
"268",36.4324105236,127.3949883997,"소기업",7,"금속 가공제품 제조업; 기계 및 가구 제외",4.33021116256714
"269",36.434393485,127.3915827072,"소기업",2,"의료, 정밀, 광학 기기 및 시계 제조업",4.33021116256714
"270",36.3369114163,127.3121069197,"소기업",8,"의료, 정밀, 광학 기기 및 시계 제조업",4.33021116256714
"271",36.3874348697,127.4039656222,"소기업",6,"기타 기계 및 장비 제조업",4.33021116256714
"272",36.3960791937,127.3508466756,"소기업",4,"화학 물질 및 화학제품 제조업; 의약품 제외",4.33021116256714
"273",36.4320757033,127.4331938023,"소기업",7,"기타 기계 및 장비 제조업",4.33021116256714
"274",36.4502413303,127.4076435552,"소기업",20,"금속 가공제품 제조업; 기계 및 가구 제외",8.12892055511475
"275",36.4421788312,127.3960527567,"대기업",951,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",39.8428344726562
"276",36.4261280383,127.3993860377,"소기업",0,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4.33021116256714
"277",36.4216011869,127.4057057109,"소기업",16,"전기장비 제조업",4.33021116256714
"278",36.4385192166,127.4097510373,"소기업",13,"전기장비 제조업",4.33021116256714
"279",36.4229334674,127.4039246269,"소기업",10,"기타 기계 및 장비 제조업",4.33021116256714
"280",36.3698787147,127.4165398889,"소기업",1,"기타 기계 및 장비 제조업",4.33021116256714
"281",36.4348081134,127.3917738233,"소기업",29,"기타 운송장비 제조업",19.2673263549805
"282",36.4517797886,127.4060572459,"소기업",14,"연구개발업",4.33021116256714
"283",36.4419081644,127.3966101674,"소기업",10,"화학 물질 및 화학제품 제조업; 의약품 제외",4.33021116256714
"284",36.3683682376,127.3420015374,"소기업",12,"고무 및 플라스틱제품 제조업",4.33021116256714
"285",36.4240664028,127.4061316752,"소기업",2,"기타 기계 및 장비 제조업",4.33021116256714
"286",36.3645808767,127.4044577281,"소기업",8,"의료, 정밀, 광학 기기 및 시계 제조업",4.33021116256714
"287",36.4234318665,127.4040945814,"소기업",11,"전기장비 제조업",4.33021116256714
"288",36.3458914251,127.4159868909,"소기업",5,"가구 제조업",4.33021116256714
"289",36.4401704146,127.3999719231,"소기업",7,"기타 기계 및 장비 제조업",4.33021116256714
"290",36.3587349185,127.350135618,"소기업",3,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4.33021116256714
"291",36.3288661318,127.3374467367,"소기업",4,"기타 기계 및 장비 제조업",4.33021116256714
"292",36.279714178,127.4667133121,"소기업",1,"화학 물질 및 화학제품 제조업; 의약품 제외",4.33021116256714
"293",36.2185871594,127.4389543279,"소기업",20,"식료품 제조업",22.0525131225586
"294",36.4284910388,127.3972877203,"소기업",17,"기타 기계 및 장비 제조업",4.33021116256714
"295",36.3860913846,127.3643213462,"소기업",23,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",11.8432559967041
"296",36.4208330964,127.4049709182,"소기업",7,"전기장비 제조업",4.33021116256714
"297",36.2254045228,127.3103090037,"중기업",202,"음료 제조업",47.1060485839844
"298",36.4214687248,127.4038955202,"소기업",20,"가구 제조업",8.12892055511475
"299",36.4284462753,127.3963313634,"소기업",19,"의료, 정밀, 광학 기기 및 시계 제조업",4.33021116256714
"300",36.4266485221,127.3996636929,"중기업",62,"의료, 정밀, 광학 기기 및 시계 제조업",47.1060485839844
"301",36.4120898333,127.4116093322,"소기업",1,"의료, 정밀, 광학 기기 및 시계 제조업",4.33021116256714
"302",36.4272632077,127.3965548441,"소기업",3,"기타 기계 및 장비 제조업",4.33021116256714
"303",36.4149672689,127.4123095431,"소기업",10,"의료, 정밀, 광학 기기 및 시계 제조업",4.33021116256714
"304",36.368784404,127.4167520119,"소기업",3,"기타 기계 및 장비 제조업",4.33021116256714
"305",36.4475806453,127.3997866515,"소기업",20,"금속 가공제품 제조업; 기계 및 가구 제외",8.12892055511475
"306",36.4307590647,127.4313387435,"소기업",14,"기타 기계 및 장비 제조업",4.33021116256714
"307",36.3441515329,127.4013866212,"소기업",5,"기타 제품 제조업",4.33021116256714
"308",36.4393704597,127.4046499807,"소기업",6,"화학 물질 및 화학제품 제조업; 의약품 제외",4.33021116256714
"309",36.4232563831,127.4073645204,"소기업",9,"의료, 정밀, 광학 기기 및 시계 제조업",4.33021116256714
"310",36.4363989989,127.4253049353,"소기업",3,"코크스, 연탄 및 석유정제품 제조업",4.33021116256714
"311",36.4320982584,127.3900032048,"소기업",9,"기타 기계 및 장비 제조업",4.33021116256714
"312",36.3682827819,127.3569819242,"소기업",3,"화학 물질 및 화학제품 제조업; 의약품 제외",4.33021116256714
"313",36.4240664028,127.4061316752,"소기업",7,"자동차 및 트레일러 제조업",7.31134748458862
"314",36.4136352941,127.4116983191,"소기업",36,"자동차 및 트레일러 제조업",15.6323680877686
"315",36.4059710231,127.3739875064,"소기업",4,"금속 가공제품 제조업; 기계 및 가구 제외",4.33021116256714
"316",36.4362551468,127.4053404368,"소기업",49,"섬유제품 제조업; 의복 제외",52.7669944763184
"317",36.3156116226,127.3732332737,"소기업",6,"의복, 의복 액세서리 및 모피제품 제조업",4.33021116256714
"318",36.225810963,127.3095083299,"소기업",12,"의복, 의복 액세서리 및 모피제품 제조업",4.33021116256714
"319",36.3643223276,127.3740885061,"중기업",127,"의복, 의복 액세서리 및 모피제품 제조업",47.1060485839844
"320",36.308230727,127.4047379272,"소기업",13,"의복, 의복 액세서리 및 모피제품 제조업",4.33021116256714
"321",36.304253312,127.4429588729,"소기업",2,"기타 제품 제조업",4.33021116256714
"322",36.4143259252,127.4093453009,"소기업",3,"화학 물질 및 화학제품 제조업; 의약품 제외",4.33021116256714
"323",36.4293240161,127.3907789736,"소기업",6,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4.33021116256714
"324",36.438084428,127.4130919343,"소기업",3,"의료, 정밀, 광학 기기 및 시계 제조업",4.33021116256714
"325",36.4276806007,127.3952036351,"소기업",70,"의료, 정밀, 광학 기기 및 시계 제조업",41.4757118225098
"326",36.4324105236,127.3949883997,"소기업",1,"의료, 정밀, 광학 기기 및 시계 제조업",4.33021116256714
"327",36.4293240161,127.3907789736,"소기업",4,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4.33021116256714
"328",36.3459019695,127.4436719868,"소기업",15,"의복, 의복 액세서리 및 모피제품 제조업",4.33021116256714
"329",36.4240664028,127.4061316752,"소기업",9,"화학 물질 및 화학제품 제조업; 의약품 제외",4.33021116256714
"330",36.3480285027,127.4501686401,"소기업",4,"식료품 제조업",18.2538032531738
"331",36.4246563647,127.4026815226,"소기업",3,"전기장비 제조업",4.33021116256714
"332",36.4220642694,127.4100134682,"소기업",4,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4.33021116256714
"333",36.2190018933,127.4369090338,"소기업",8,"식료품 제조업",18.2538032531738
"334",36.438084428,127.4130919343,"소기업",2,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4.33021116256714
"335",36.3452685362,127.305252175,"소기업",1,"화학 물질 및 화학제품 제조업; 의약품 제외",4.33021116256714
"336",36.3995582221,127.3907648912,"소기업",2,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4.33021116256714
"337",36.4324105236,127.3949883997,"소기업",10,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4.33021116256714
"338",36.4189948213,127.4074055949,"소기업",7,"자동차 및 트레일러 제조업",7.31134748458862
"339",36.3977847133,127.3934036747,"소기업",6,"식료품 제조업",18.2538032531738
"340",36.4432035241,127.3996809891,"대기업",350,"의료용 물질 및 의약품 제조업",39.8428344726562
"341",36.4324105236,127.3949883997,"소기업",5,"의료, 정밀, 광학 기기 및 시계 제조업",4.33021116256714
"342",36.3766676175,127.3590075658,"소기업",5,"의료용 물질 및 의약품 제조업",4.33021116256714
"343",36.3777829742,127.4056709224,"소기업",29,"의료용 물질 및 의약품 제조업",11.8432559967041
"344",36.438084428,127.4130919343,"소기업",10,"화학 물질 및 화학제품 제조업; 의약품 제외",4.33021116256714
"345",36.3686087571,127.4159010918,"소기업",2,"전기장비 제조업",4.33021116256714
"346",36.4480897962,127.4063267992,"소기업",3,"기타 기계 및 장비 제조업",4.33021116256714
"347",36.3484094313,127.3759713508,"소기업",5,"인쇄 및 기록매체 복제업",4.33021116256714
"348",36.4404931673,127.4101567964,"소기업",9,"화학 물질 및 화학제품 제조업; 의약품 제외",4.33021116256714
"349",36.4472765466,127.3856112417,"소기업",11,"의료, 정밀, 광학 기기 및 시계 제조업",4.33021116256714
"350",36.3613706117,127.3377281793,"소기업",9,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4.33021116256714
"351",36.3530734073,127.4092576657,"소기업",6,"금속 가공제품 제조업; 기계 및 가구 제외",4.33021116256714
"352",36.4283490377,127.3957886842,"소기업",1,"기타 기계 및 장비 제조업",4.33021116256714
"353",36.4404931673,127.4101567964,"소기업",9,"화학 물질 및 화학제품 제조업; 의약품 제외",4.33021116256714
"354",36.4404931673,127.4101567964,"소기업",9,"화학 물질 및 화학제품 제조업; 의약품 제외",4.33021116256714
"355",36.4324105236,127.3949883997,"소기업",3,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4.33021116256714
"356",36.3910347393,127.3145033223,"소기업",4,"식료품 제조업",18.2538032531738
"357",36.4324105236,127.3949883997,"소기업",3,"전기장비 제조업",4.33021116256714
"358",36.3079495718,127.3889332162,"소기업",1,"섬유제품 제조업; 의복 제외",18.0353889465332
"359",36.3441190131,127.3941539402,"소기업",11,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4.33021116256714
"360",36.4240664028,127.4061316752,"소기업",0,"의료, 정밀, 광학 기기 및 시계 제조업",4.33021116256714
"361",36.3498131823,127.4102704076,"소기업",9,"금속 가공제품 제조업; 기계 및 가구 제외",4.33021116256714
"362",36.3421742259,127.4250623633,"소기업",1,"금속 가공제품 제조업; 기계 및 가구 제외",4.33021116256714
"363",36.4232563831,127.4073645204,"소기업",3,"전기장비 제조업",4.33021116256714
"364",36.3936701037,127.3556893861,"소기업",4,"기타 기계 및 장비 제조업",4.33021116256714
"365",36.364751403,127.4081604475,"소기업",19,"비금속 광물제품 제조업",4.33021116256714
"366",36.438084428,127.4130919343,"소기업",5,"금속 가공제품 제조업; 기계 및 가구 제외",4.33021116256714
"367",36.4346466486,127.4335596114,"소기업",7,"1차 금속 제조업",4.33021116256714
"368",36.2903963036,127.3781563064,"소기업",4,"금속 가공제품 제조업; 기계 및 가구 제외",4.33021116256714
"369",36.431397514,127.3901964192,"소기업",26,"기타 기계 및 장비 제조업",11.8432559967041
"370",36.4340117511,127.3912533584,"소기업",6,"기타 기계 및 장비 제조업",4.33021116256714
"371",36.4240664028,127.4061316752,"소기업",9,"의료, 정밀, 광학 기기 및 시계 제조업",4.33021116256714
"372",36.4136690371,127.4137467483,"소기업",7,"화학 물질 및 화학제품 제조업; 의약품 제외",4.33021116256714
"373",36.4279791229,127.3938500269,"소기업",29,"의료, 정밀, 광학 기기 및 시계 제조업",11.8432559967041
"374",36.364395051,127.4060264995,"소기업",21,"의료, 정밀, 광학 기기 및 시계 제조업",12.1433534622192
"375",36.3489200042,127.327353372,"소기업",27,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",11.8432559967041
"376",36.4255077282,127.3997479466,"소기업",13,"화학 물질 및 화학제품 제조업; 의약품 제외",4.33021116256714
"377",36.4255077282,127.3997479466,"소기업",6,"화학 물질 및 화학제품 제조업; 의약품 제외",4.33021116256714
"378",36.3288661318,127.3374467367,"소기업",0,"금속 가공제품 제조업; 기계 및 가구 제외",4.33021116256714
"379",36.4293240161,127.3907789736,"소기업",4,"기타 기계 및 장비 제조업",4.33021116256714
"380",36.3710131727,127.4142665786,"소기업",4,"금속 가공제품 제조업; 기계 및 가구 제외",4.33021116256714
"381",36.4191205049,127.4103352851,"소기업",36,"기타 기계 및 장비 제조업",12.6512308120728
"382",36.320652072,127.3058238786,"소기업",2,"전기장비 제조업",4.33021116256714
"383",36.4324105236,127.3949883997,"소기업",4,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4.33021116256714
"384",36.4324105236,127.3949883997,"소기업",3,"전기장비 제조업",4.33021116256714
"385",36.3946008938,127.3992949112,"소기업",7,"화학 물질 및 화학제품 제조업; 의약품 제외",4.33021116256714
"386",36.4293240161,127.3907789736,"소기업",7,"의료, 정밀, 광학 기기 및 시계 제조업",4.33021116256714
"387",36.4274459664,127.400737529,"소기업",10,"화학 물질 및 화학제품 제조업; 의약품 제외",4.33021116256714
"388",36.4031739467,127.400296818,"소기업",3,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4.33021116256714
"389",36.221023976,127.4388091206,"소기업",14,"가구 제조업",4.33021116256714
"390",36.3959550527,127.3506489296,"소기업",33,"의료, 정밀, 광학 기기 및 시계 제조업",12.6512308120728
"391",36.3931511321,127.3526462663,"소기업",2,"전기장비 제조업",4.33021116256714
"392",36.448305851,127.4057036181,"중기업",165,"고무 및 플라스틱제품 제조업",47.1060485839844
"393",36.4435115686,127.4043024088,"중기업",55,"고무 및 플라스틱제품 제조업",47.1060485839844
"394",36.4452271713,127.4008629732,"중기업",103,"의료용 물질 및 의약품 제조업",47.1060485839844
"395",36.4154598343,127.408932025,"소기업",47,"기타 기계 및 장비 제조업",43.1166076660156
